Player Name,Team Name,Nationality,Height,Weight,Age,Foot,Rating,Primary position,Secondary positions,Backup positions,Overall Rating,League,Region,offensive_awareness,ball_control,dribbling,tight_possession,low_pass,lofted_pass,finishing,heading,set_piece_taking,curl,defensive_awareness,tackling,aggression,defensive_engagement,speed,acceleration,kicking_power,jumping,physical_contact,balance,stamina,gk_awareness,gk_catching,gk_parrying,gk_reflexes,gk_reach,weak_foot_usage,weak_foot_accuracy,form,injury_resistance
İ. Kahveci,Fenerbahçe SK,Türkiye,176,71,28,Left foot,C,RWF,"['Centre Midfielder', 'Left Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Defensive Midfielder', 'Right Midfielder', 'Second Striker']",73,Trendyol Süper Lig,Europe,60,76,77,74,78,76,65,54,73,77,48,48,54,52,66,70,78,52,58,69,65,40,40,40,40,40,Almost Never,High,Inconsistent,Medium
E. Karaca,Alanyaspor,Türkiye,166,58,34,Right foot,C,RWF,"['Centre Midfielder', 'Right Wing Forward']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Second Striker', 'Centre Forward']",73,Trendyol Süper Lig,Europe,67,73,79,70,72,67,61,50,56,63,54,58,60,58,64,78,68,56,50,81,70,40,40,40,40,40,Occasionally,Medium,Unwavering,Low
O. Yokuşlu,West Bromwich WB,Türkiye,191,79,29,Right foot,C,DMF,"['Centre Back', 'Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],73,English 2nd Division,Europe,56,70,60,64,71,66,61,66,58,62,67,71,74,74,61,60,73,62,76,57,74,40,40,40,40,40,Rarely,Medium,Standard,Medium
C. Tosun,Fenerbahçe SK,Türkiye,183,78,32,Right foot,C,CF,"['Left Wing Forward', 'Centre Forward']","['Left Midfielder', 'Right Wing Forward', 'Second Striker']",73,Trendyol Süper Lig,Europe,63,68,68,65,63,57,72,69,63,64,48,51,62,63,63,70,75,72,71,67,68,40,40,40,40,40,Occasionally,High,Standard,Medium
K. Ayhan,Galatasaray SK,Türkiye,184,84,29,Right foot,C,CB,"['Centre Back', 'Right Back', 'Defensive Midfielder']",[],73,Trendyol Süper Lig,Europe,54,62,60,60,67,69,53,68,61,67,68,71,70,70,66,67,73,67,69,55,70,40,40,40,40,40,Occasionally,High,Unwavering,Medium
Ö. Toprak,Antalyaspor,Türkiye,186,83,34,Right foot,C,CB,['Centre Back'],"['Left Back', 'Right Back']",73,Trendyol Süper Lig,Europe,51,62,59,56,64,68,49,75,53,60,74,72,74,69,61,48,60,72,74,56,67,40,40,40,40,40,Rarely,High,Unwavering,Low
S. Gürler,İstanbul Başakşehir FK,Türkiye,173,72,32,Right foot,C,LWF,"['Left Wing Forward', 'Right Wing Forward', 'Centre Forward']","['Left Midfielder', 'Right Midfielder', 'Second Striker']",73,Trendyol Süper Lig,Europe,64,72,77,69,70,71,65,58,65,70,47,43,50,54,72,76,65,50,58,73,63,40,40,40,40,40,Occasionally,Medium,Standard,Medium
S. Bolat,Westerlo GB,Türkiye,190,79,35,Right foot,D,GK,['Goalkeeper'],[],73,Belgian League,Europe,40,48,41,41,49,51,40,46,48,43,47,44,48,60,45,51,70,64,66,50,49,71,70,66,74,67,Rarely,Medium,Unwavering,Medium
K. Yıldız,Piemonte BN,Türkiye,185,75,18,Right foot,C,SS,"['Attacking Midfielder', 'Left Wing Forward', 'Second Striker', 'Centre Forward']",['Right Wing Forward'],72,Italian League,Europe,68,72,72,73,64,60,68,58,62,65,45,47,49,48,71,72,67,57,60,65,65,40,40,40,40,40,Rarely,Medium,Inconsistent,Medium
S. Akaydin,Fenerbahçe SK,Türkiye,190,83,29,Right foot,C,CB,['Centre Back'],[],72,Trendyol Süper Lig,Europe,51,53,53,50,56,61,49,73,50,52,71,72,76,61,62,54,63,65,80,55,68,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
C. Özkacar,Valencia BN,Türkiye,190,85,23,Left foot,C,CB,['Centre Back'],['Left Back'],72,Spanish League,Europe,53,62,60,58,62,64,50,71,49,56,72,72,66,70,60,58,61,64,78,55,64,40,40,40,40,40,Rarely,Medium,Inconsistent,High
B. Özcan,İstanbul Başakşehir FK,Türkiye,180,79,25,Right foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Second Striker', 'Centre Forward']",72,Trendyol Süper Lig,Europe,63,74,70,71,72,70,61,63,63,60,57,58,60,63,67,68,70,60,65,66,73,40,40,40,40,40,Occasionally,High,Standard,Medium
O. Bulut,Beşiktaş JK,Türkiye,179,69,29,Right foot,C,RB,"['Right Back', 'Right Midfielder']","['Left Back', 'Defensive Midfielder', 'Right Wing Forward']",72,Trendyol Süper Lig,Europe,60,65,71,61,66,67,57,52,60,63,58,60,66,56,76,78,67,58,58,67,79,40,40,40,40,40,Rarely,High,Standard,Medium
D. Alemdar,ESTAC Troyes,Türkiye,192,87,21,Right foot,C,GK,['Goalkeeper'],[],72,Ligue 2 BKT,Europe,40,50,47,44,53,52,40,51,50,46,51,45,46,61,50,52,67,69,68,54,53,67,63,64,72,73,Rarely,Medium,Standard,Medium
Y. Akgün,Galatasaray SK,Türkiye,173,65,23,Left foot,C,RWF,['Right Wing Forward'],"['Right Midfielder', 'Attacking Midfielder']",72,Trendyol Süper Lig,Europe,63,75,76,74,64,60,62,52,60,68,45,47,52,55,71,80,61,51,51,77,60,40,40,40,40,40,Almost Never,Medium,Standard,Medium
T. Antalyalı,Galatasaray SK,Türkiye,180,71,28,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder']",72,Trendyol Süper Lig,Europe,61,70,62,66,74,72,59,61,58,67,66,61,68,70,64,60,67,60,65,64,79,40,40,40,40,40,Occasionally,High,Inconsistent,Medium
U. Nayir,Konyaspor,Türkiye,191,75,30,Right foot,C,CF,['Centre Forward'],['Second Striker'],72,Trendyol Süper Lig,Europe,73,62,58,62,54,48,73,72,56,57,42,46,54,58,60,63,73,71,67,58,61,40,40,40,40,40,Rarely,High,Unwavering,High
G. Akkan,Çaykur Rizespor,Türkiye,188,75,28,Right foot,C,GK,['Goalkeeper'],[],72,Trendyol Süper Lig,Europe,40,48,42,41,48,51,40,47,48,40,47,43,45,60,49,46,69,65,66,51,48,72,68,65,70,69,Rarely,Medium,Standard,High
T. Sanuç,Beşiktaş JK,Türkiye,188,76,24,Right foot,C,CB,['Centre Back'],[],72,Trendyol Süper Lig,Europe,53,59,56,55,64,64,51,73,48,58,75,72,70,66,64,58,58,65,70,55,64,40,40,40,40,40,Rarely,Medium,Standard,Medium
M. Yandaş,Fenerbahçe SK,Türkiye,174,70,29,Right foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder', 'Second Striker']","['Defensive Midfielder', 'Right Midfielder', 'Right Wing Forward']",72,Trendyol Süper Lig,Europe,64,72,70,73,74,72,60,51,62,70,52,58,59,65,60,69,75,61,60,72,76,40,40,40,40,40,Rarely,Very High,Unwavering,Low
E. Kılınç,Samsunspor,Türkiye,174,68,29,Left foot,C,RWF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Centre Midfielder', 'Second Striker']",72,Trendyol Süper Lig,Europe,64,70,75,73,70,67,63,56,60,66,54,52,59,63,69,76,66,56,53,70,70,40,40,40,40,40,Rarely,High,Standard,High
E. Destanoğlu,Beşiktaş JK,Türkiye,195,88,22,Right foot,C,GK,['Goalkeeper'],[],72,Trendyol Süper Lig,Europe,40,48,42,43,50,52,40,46,49,44,44,45,44,59,50,46,70,60,68,49,48,70,66,63,71,74,Rarely,Low,Standard,Medium
U. Bozok,Trabzonspor,Türkiye,178,70,27,Right foot,C,CF,['Centre Forward'],"['Attacking Midfielder', 'Right Wing Forward', 'Second Striker']",72,Trendyol Süper Lig,Europe,75,65,63,66,60,50,73,65,55,59,45,46,52,59,68,72,61,74,59,68,64,40,40,40,40,40,Occasionally,Very High,Standard,Medium
T. Ciğerci,MKE Ankaragücü,Türkiye,185,86,31,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward']",72,Trendyol Süper Lig,Europe,60,70,61,69,73,68,60,70,58,60,64,65,71,61,61,55,73,58,70,52,80,40,40,40,40,40,Rarely,High,Unwavering,High
E. Mor,Fenerbahçe SK,Türkiye,169,64,26,Left foot,C,RWF,"['Left Wing Forward', 'Right Wing Forward', 'Centre Forward']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Second Striker']",72,Trendyol Süper Lig,Europe,60,75,82,78,64,58,62,44,62,71,41,44,60,51,70,81,63,55,49,82,60,40,40,40,40,40,Almost Never,Low,Standard,Low
O. Tufan,Trabzonspor,Türkiye,179,80,28,Right foot,C,AMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder', 'Second Striker']","['Right Back', 'Right Midfielder', 'Centre Forward']",72,Trendyol Süper Lig,Europe,63,70,65,67,73,71,67,55,60,65,59,60,70,66,61,66,75,63,71,57,78,40,40,40,40,40,Rarely,Medium,Inconsistent,High
D. Türüç,İstanbul Başakşehir FK,Türkiye,177,72,30,Left foot,C,RMF,"['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Left Back', 'Defensive Midfielder', 'Left Wing Forward', 'Second Striker']",72,Trendyol Süper Lig,Europe,60,70,71,66,67,71,61,52,73,76,52,54,59,63,68,74,75,57,60,67,71,40,40,40,40,40,Almost Never,High,Standard,Medium
S. Uçan,Beşiktaş JK,Türkiye,182,65,29,Right foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Second Striker']",72,Trendyol Süper Lig,Europe,62,79,73,75,79,75,66,61,68,70,58,54,58,61,56,62,70,56,56,61,64,40,40,40,40,40,Occasionally,Medium,Inconsistent,High
S. Aziz,Fenerbahçe SK,Türkiye,183,86,33,Right foot,C,CB,['Centre Back'],['Right Back'],72,Trendyol Süper Lig,Europe,53,54,52,54,60,60,52,74,48,53,72,68,77,72,56,62,63,79,75,53,65,40,40,40,40,40,Rarely,High,Unwavering,Low
İ. Eğribayat,Fenerbahçe SK,Türkiye,193,80,25,Right foot,C,GK,['Goalkeeper'],[],71,Trendyol Süper Lig,Europe,40,48,45,44,49,52,40,48,49,41,47,45,50,58,50,46,69,72,64,54,49,66,65,64,71,69,Rarely,Medium,Standard,Medium
İ. Yüksek,Fenerbahçe SK,Türkiye,183,72,24,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],71,Trendyol Süper Lig,Europe,62,72,64,68,74,67,56,64,56,52,61,62,65,63,66,62,65,66,66,62,75,40,40,40,40,40,Rarely,Medium,Standard,High
B. Kutlu,Galatasaray SK,Türkiye,186,77,25,Left foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Back', 'Left Midfielder', 'Attacking Midfielder']",71,Trendyol Süper Lig,Europe,60,66,60,65,71,72,58,62,61,64,61,60,62,67,66,68,70,68,74,58,79,40,40,40,40,40,Rarely,High,Standard,Medium
U. Güneş,Trabzonspor,Türkiye,177,71,23,Left foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Wing Forward', 'Second Striker']",71,Trendyol Süper Lig,Europe,61,71,66,69,73,74,60,55,63,65,55,57,61,69,64,67,64,58,55,65,78,40,40,40,40,40,Rarely,Low,Standard,Medium
E. Elmalı,Trabzonspor,Türkiye,180,77,23,Left foot,C,LB,['Left Back'],"['Right Back', 'Left Midfielder']",71,Trendyol Süper Lig,Europe,58,65,64,60,60,64,49,59,50,54,63,67,68,66,78,70,62,67,72,67,73,40,40,40,40,40,Almost Never,Medium,Standard,High
A. Parmak,Hatayspor,Türkiye,176,68,29,Right foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Second Striker']",71,Trendyol Süper Lig,Europe,62,69,67,63,73,69,60,57,61,65,57,62,67,60,62,69,73,58,55,63,76,40,40,40,40,40,Rarely,Medium,Inconsistent,Low
E. Yeşilyurt,Antalyaspor,Türkiye,174,72,30,Right foot,C,RWF,"['Right Back', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Left Back', 'Centre Midfielder', 'Attacking Midfielder']",71,Trendyol Süper Lig,Europe,64,67,72,62,62,66,66,57,64,68,54,52,61,60,70,74,71,67,56,66,71,40,40,40,40,40,Occasionally,Very High,Standard,High
U. Çiftçi,Sivasspor,Türkiye,179,72,31,Left foot,C,LB,"['Left Back', 'Left Midfielder']","['Centre Back', 'Right Back']",71,Trendyol Süper Lig,Europe,56,66,68,62,67,74,56,52,60,73,58,63,60,58,71,76,66,56,63,60,74,40,40,40,40,40,Almost Never,Medium,Unwavering,Medium
A. Vural,Sivasspor,Türkiye,187,80,33,Right foot,C,GK,['Goalkeeper'],[],71,Trendyol Süper Lig,Europe,40,48,41,42,48,50,40,47,48,41,45,44,47,58,47,44,70,65,63,49,48,69,67,65,69,73,Occasionally,Very High,Standard,High
G. Güvenç,Galatasaray SK,Türkiye,188,85,32,Right foot,C,GK,['Goalkeeper'],[],71,Trendyol Süper Lig,Europe,40,48,42,42,48,51,40,48,48,40,46,46,48,60,49,46,73,68,70,53,49,68,65,66,69,72,Rarely,Medium,Unwavering,High
D. Barlaser,Middlesbrough RW,Türkiye,184,62,26,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']","['Right Back', 'Right Midfielder', 'Attacking Midfielder']",71,English 2nd Division,Europe,53,72,65,70,73,69,62,53,66,71,65,68,62,69,62,60,74,57,68,63,77,40,40,40,40,40,Almost Never,Medium,Unwavering,High
A. Trubin,SL Benfica,Ukraine,199,86,22,Right foot,C,GK,['Goalkeeper'],[],78,Liga Portugal Betclic,Europe,40,53,43,44,56,58,40,45,53,44,47,45,49,58,50,43,68,60,65,51,53,75,69,71,77,75,Occasionally,High,Unwavering,Medium
A. Dovbyk,Girona R,Ukraine,189,86,26,Left foot,C,CF,['Centre Forward'],"['Right Wing Forward', 'Second Striker']",78,Spanish League,Europe,75,69,67,60,62,59,75,73,56,50,42,46,61,55,74,70,77,69,75,58,71,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
O. Zinchenko,Arsenal FC,Ukraine,175,64,27,Left foot,C,LB,"['Left Back', 'Centre Midfielder', 'Left Midfielder']","['Defensive Midfielder', 'Right Midfielder', 'Attacking Midfielder']",78,English League,Europe,69,80,79,75,77,75,60,60,67,74,67,69,74,70,69,72,75,65,61,76,77,40,40,40,40,40,Almost Never,Medium,Unwavering,Low
M. Mudryk,Chelsea B,Ukraine,175,61,22,Right foot,C,LWF,"['Left Midfielder', 'Left Wing Forward']","['Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",77,English League,Europe,70,76,77,67,62,60,64,54,62,62,48,49,60,53,84,84,67,59,53,74,69,40,40,40,40,40,Occasionally,High,Standard,Medium
R. Malinovskyi,Genova RB,Ukraine,181,79,30,Left foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",77,Italian League,Europe,70,77,73,73,75,74,66,60,77,73,49,50,62,58,61,68,82,58,70,64,72,40,40,40,40,40,Rarely,High,Unwavering,Medium
V. Tsyhankov,Girona R,Ukraine,177,69,26,Left foot,C,RWF,"['Centre Midfielder', 'Right Midfielder', 'Right Wing Forward']","['Defensive Midfielder', 'Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Second Striker', 'Centre Forward']",77,Spanish League,Europe,65,78,74,77,68,67,68,48,68,69,50,48,53,59,78,81,69,53,51,70,68,40,40,40,40,40,Occasionally,High,Unwavering,Medium
A. Lunin,Madrid Chamartin B,Ukraine,191,83,24,Right foot,C,GK,['Goalkeeper'],[],76,Spanish League,Europe,40,53,43,48,58,60,40,43,53,46,50,46,46,58,60,55,67,64,62,53,58,72,72,69,77,71,Almost Never,Medium,Unwavering,Medium
H. Bushchan,Free Agents,Ukraine,196,90,29,Right foot,C,GK,['Goalkeeper'],[],76,Free Agent,Europe,40,53,43,45,53,54,40,48,53,42,47,44,49,61,52,47,71,68,70,54,53,69,68,68,72,74,Rarely,High,Unwavering,Medium
I. Zabarnyi,Bournemouth RB,Ukraine,189,81,21,Right foot,C,CB,['Centre Back'],[],75,English League,Europe,51,60,57,62,61,65,50,72,53,60,73,73,77,72,65,60,62,70,75,58,72,40,40,40,40,40,Rarely,Medium,Standard,Medium
M. Matviienko,Free Agents,Ukraine,181,74,27,Left foot,C,CB,"['Centre Back', 'Left Back']","['Right Back', 'Left Midfielder']",75,Free Agent,Europe,57,67,62,60,67,68,54,68,54,62,70,74,73,70,71,69,68,74,69,61,72,40,40,40,40,40,Rarely,High,Standard,High
R. Yaremchuk,Valencia BN,Ukraine,191,78,28,Right foot,C,CF,['Centre Forward'],"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']",75,Spanish League,Europe,74,69,64,64,60,58,72,70,48,54,43,45,59,62,73,65,71,67,72,57,71,40,40,40,40,40,Rarely,High,Unwavering,Medium
S. Sydorchuk,Westerlo GB,Ukraine,189,80,32,Right foot,B,DMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Back', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']",75,Belgian League,Europe,59,71,60,68,75,73,60,63,53,59,73,67,68,75,56,60,79,58,67,50,78,40,40,40,40,40,Rarely,High,Unwavering,High
T. Stepanenko,Free Agents,Ukraine,181,76,34,Left foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",['Centre Back'],75,Free Agent,Europe,57,68,54,61,72,70,56,68,53,59,77,72,81,76,57,60,71,68,69,62,76,40,40,40,40,40,Rarely,High,Unwavering,Medium
V. Mykolenko,Everton B,Ukraine,180,71,24,Left foot,C,LB,['Left Back'],"['Centre Back', 'Right Back', 'Left Midfielder']",74,English League,Europe,60,67,62,66,67,71,56,61,55,64,67,70,65,70,76,74,64,67,60,67,75,40,40,40,40,40,Rarely,Medium,Standard,Medium
O. Zubkov,Free Agents,Ukraine,181,70,27,Left foot,C,RWF,['Right Wing Forward'],"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Second Striker', 'Centre Forward']",74,Free Agent,Europe,65,68,72,66,67,69,67,53,57,59,48,50,53,60,79,76,70,62,64,67,73,40,40,40,40,40,Almost Never,Medium,Unwavering,High
S. Kryvtsov,Miami BP,Ukraine,186,80,32,Right foot,C,CB,"['Centre Back', 'Right Back', 'Defensive Midfielder']",['Left Back'],74,American League,Europe,53,55,50,53,61,60,50,77,49,52,77,70,73,74,61,55,62,70,78,53,65,40,40,40,40,40,Rarely,Medium,Unwavering,Low
A. Yarmolenko,Free Agents,Ukraine,190,83,34,Left foot,C,RWF,"['Right Midfielder', 'Right Wing Forward']",['Centre Forward'],74,Free Agent,Europe,69,74,75,69,69,72,69,60,66,76,45,43,48,69,72,62,78,54,68,61,64,40,40,40,40,40,Almost Never,Low,Inconsistent,Low
H. Sudakov,Free Agents,Ukraine,173,63,21,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Second Striker']",73,Free Agent,Europe,64,74,76,75,76,68,65,56,67,69,51,49,54,61,68,78,68,59,55,65,64,40,40,40,40,40,Almost Never,Medium,Standard,High
V. Bondar,Free Agents,Ukraine,184,73,24,Right foot,C,CB,['Centre Back'],['Defensive Midfielder'],73,Free Agent,Europe,52,60,56,57,60,57,51,68,48,52,75,72,68,70,69,63,60,72,69,64,66,40,40,40,40,40,Rarely,High,Standard,Medium
M. Shaparenko,Free Agents,Ukraine,178,72,25,Right foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Second Striker']",73,Free Agent,Europe,61,73,74,72,77,76,64,57,72,75,64,59,59,63,60,68,73,56,52,69,69,40,40,40,40,40,Occasionally,Medium,Standard,Low
O. Tymchyk,Free Agents,Ukraine,180,67,26,Right foot,C,RB,['Right Back'],['Right Midfielder'],73,Free Agent,Europe,56,60,60,63,62,56,50,56,52,54,70,68,63,65,85,81,64,60,54,68,77,40,40,40,40,40,Rarely,High,Standard,Low
B. Mykhailichenko,Free Agents,Ukraine,178,73,26,Left foot,C,LB,['Left Back'],"['Right Back', 'Left Midfielder']",73,Free Agent,Europe,62,66,66,62,68,67,57,59,67,63,64,67,69,66,73,72,73,60,65,66,75,40,40,40,40,40,Occasionally,High,Standard,Medium
Y. Konoplia,Free Agents,Ukraine,180,74,24,Right foot,C,RB,['Right Back'],"['Left Back', 'Right Midfielder']",72,Free Agent,Europe,58,62,63,58,61,63,54,59,58,62,63,68,71,63,82,73,63,68,56,61,80,40,40,40,40,40,Rarely,Medium,Standard,Medium
V. Kovalenko,Empoli A,Ukraine,182,75,27,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Left Wing Forward', 'Second Striker']",72,Italian League,Europe,65,70,68,67,71,69,62,60,64,66,56,57,60,61,70,71,71,59,64,68,73,40,40,40,40,40,Occasionally,High,Inconsistent,Low
Y. Cheberko,Columbus BY,Ukraine,184,73,25,Left foot,C,CB,['Centre Back'],['Left Back'],71,American League,Europe,50,56,55,57,58,62,53,62,55,58,71,70,76,67,65,63,62,67,66,58,72,40,40,40,40,40,Rarely,Medium,Standard,Medium
V. Brazhko,Free Agents,Ukraine,184,78,21,Right foot,C,DMF,['Defensive Midfielder'],"['Centre Back', 'Centre Midfielder']",71,Free Agent,Europe,60,68,60,64,68,72,56,61,57,60,67,63,66,65,66,62,65,67,67,65,77,40,40,40,40,40,Rarely,Medium,Unwavering,High
M. Talovierov,Free Agents,Ukraine,195,83,23,Right foot,C,CB,"['Centre Back', 'Defensive Midfielder']",[],71,Free Agent,Europe,53,57,54,54,58,62,52,77,52,47,73,68,68,66,60,53,60,67,74,53,56,40,40,40,40,40,Rarely,Medium,Standard,Medium
Y. Yarmoliuk,Brentford RW,Ukraine,180,72,19,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']",['Second Striker'],70,English League,Europe,65,70,67,72,71,65,62,55,61,60,58,61,72,62,66,69,67,56,60,67,69,40,40,40,40,40,Rarely,Medium,Standard,Medium
D. Ihnatenko,FC Girondins Bordeaux,Ukraine,189,80,26,Right foot,C,CMF,['Centre Midfielder'],"['Right Back', 'Defensive Midfielder', 'Attacking Midfielder']",70,Ligue 2 BKT,Europe,62,68,65,60,71,67,56,68,57,60,64,70,75,67,63,61,65,70,76,60,70,40,40,40,40,40,Rarely,Medium,Standard,Medium
N. Rusyn,Sunderland RWB,Ukraine,177,68,25,Right foot,C,CF,['Centre Forward'],['Second Striker'],70,English 2nd Division,Europe,70,64,62,60,59,50,70,61,56,57,43,46,54,60,71,75,66,70,58,69,61,40,40,40,40,40,Rarely,High,Inconsistent,Low
O. Svatok,Free Agents,Ukraine,186,81,29,Right foot,C,CB,['Centre Back'],['Defensive Midfielder'],70,Free Agent,Europe,53,60,57,51,59,55,50,75,52,47,75,67,65,68,60,54,59,69,76,58,66,40,40,40,40,40,Almost Never,Low,Unwavering,High
V. Vanat,Free Agents,Ukraine,182,71,21,Left foot,C,CF,['Centre Forward'],"['Left Midfielder', 'Left Wing Forward', 'Second Striker']",69,Free Agent,Europe,72,63,65,62,59,55,71,61,55,53,45,45,47,60,66,72,58,68,57,63,67,40,40,40,40,40,Rarely,High,Standard,Medium
M. Kukharevych,Swansea W,Ukraine,193,81,22,Right foot,C,CF,['Centre Forward'],"['Left Wing Forward', 'Second Striker']",68,English 2nd Division,Europe,67,64,63,57,55,51,69,70,50,54,42,43,49,53,65,60,65,62,72,58,66,40,40,40,40,40,Rarely,Medium,Standard,Medium
O. Lebedenko,FC Vizela,Ukraine,176,67,25,Left foot,C,LB,['Left Back'],"['Right Back', 'Centre Midfielder', 'Left Midfielder']",68,Liga Portugal Betclic,Europe,61,64,63,60,63,61,44,56,50,60,62,68,63,61,74,74,58,60,57,66,73,40,40,40,40,40,Rarely,Medium,Inconsistent,Medium
M. Kucheriavyi,St. Johnstone FC,Ukraine,176,73,21,Left foot,C,AMF,"['Centre Midfielder', 'Right Midfielder', 'Attacking Midfielder']","['Left Midfielder', 'Second Striker']",67,cinch Scottish Premiership,Europe,62,69,68,62,64,68,60,52,64,61,50,54,59,56,67,73,66,61,55,77,70,40,40,40,40,40,Rarely,High,Standard,Medium
Z. Likhno,myClub Default,Ukraine,184,81,22,Right foot,C,CB,['Centre Back'],['Right Back'],62,Other,Europe,47,61,60,51,60,63,57,59,56,57,64,58,51,60,60,62,61,65,62,53,67,40,40,40,40,40,Occasionally,High,Standard,High
